time,ax,ay,az,aT
3.9050,-0.0628,0.0988,-0.0272,0.120
3.9140,-0.1693,0.0844,-0.0063,0.189
3.9240,-0.2015,0.0479,0.0181,0.208
3.9300,-0.1957,-0.0001,0.0233,0.197
3.9420,-0.1357,-0.0431,0.0782,0.162
3.9660,-0.0884,-0.0884,0.1576,0.201
3.9670,-0.0252,-0.1056,0.2500,0.273
3.9680,0.0828,-0.1177,0.3121,0.344
3.9750,0.1742,-0.0891,0.4003,0.446
3.9790,0.1478,-0.0712,0.5883,0.611
3.9900,0.0963,-0.0495,0.6801,0.689
3.9940,0.0245,-0.0077,0.6155,0.616
4.0050,-0.0266,0.0595,0.3993,0.405
4.0150,-0.0639,0.1206,0.0897,0.163
4.0220,-0.1305,0.1502,-0.2268,0.302
4.0300,-0.2369,0.1369,-0.4709,0.545
4.0400,-0.3415,0.0992,-0.6022,0.699
4.0440,-0.4327,0.0996,-0.6379,0.777
4.0550,-0.5097,0.0999,-0.6646,0.843
4.0670,-0.5382,0.0961,-0.6595,0.857
4.0700,-0.5291,0.0941,-0.6220,0.822
4.0790,-0.4591,0.0884,-0.5911,0.754
4.0890,-0.3404,0.0758,-0.5458,0.648
4.0940,-0.2094,0.0513,-0.4575,0.506
4.1050,-0.0362,0.0179,-0.2912,0.294
4.1570,0.1632,-0.0171,-0.1079,0.196
4.1580,0.2968,-0.0479,0.0574,0.306
4.1590,0.2859,-0.0919,0.1470,0.334
4.1700,0.2257,-0.1231,0.0863,0.271
4.1710,0.1956,-0.0789,-0.0317,0.213
4.1720,0.1600,-0.0331,-0.2406,0.291
4.1730,0.1210,-0.0190,-0.3742,0.394
4.1870,0.0807,-0.0037,-0.3973,0.405
4.1890,0.0642,-0.0178,-0.3730,0.379
4.1910,0.0657,-0.0365,-0.2842,0.294
4.1950,0.1127,-0.0598,-0.1522,0.199
4.2050,0.1960,-0.0856,-0.0278,0.216
4.2140,0.2745,-0.1038,0.0920,0.308
4.2190,0.2971,-0.1198,0.2270,0.393
4.2300,0.2515,-0.1004,0.2911,0.398
4.2400,0.1532,-0.0581,0.3137,0.354
4.2450,0.0347,0.0011,0.2655,0.268
4.2740,-0.0757,0.0431,0.1809,0.201
4.2750,-0.1292,0.0793,0.0704,0.167
4.2750,-0.1281,0.0936,-0.0090,0.159
4.2790,-0.0966,0.0839,-0.0388,0.134
4.2850,-0.0308,0.0455,-0.0808,0.098
4.2940,0.0386,0.0012,-0.0712,0.081
4.3050,0.1287,-0.0185,-0.0353,0.135
4.3090,0.1499,-0.0401,0.0122,0.156
4.3200,0.0951,-0.0716,0.0716,0.139
4.3290,0.0089,-0.0759,0.1000,0.126
4.3350,-0.0851,-0.0424,0.0356,0.102
4.3440,-0.1838,0.0167,-0.0601,0.194
4.3550,-0.2413,0.0909,-0.1380,0.292
